Source.Name,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 10:00,2020,1,1,10:00:00 AM,0.4,,-3.6,,74,,25,,32,,16.1,,99.75,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 11:00,2020,1,1,11:00:00 AM,0.2,,-3.8,,75,,25,,34,,16.1,,99.79,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 12:00,2020,1,1,12:00:00 PM,0.3,,-4.4,,71,,25,,37,,16.1,,99.76,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 13:00,2020,1,1,1:00:00 PM,0.1,,-4.9,,69,,25,,35,,16.1,,99.75,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 14:00,2020,1,1,2:00:00 PM,-0.1,,-6,,65,,27,,30,,16.1,,99.75,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 15:00,2020,1,1,3:00:00 PM,-0.4,,-6.6,,63,,26,,30,,16.1,,99.8,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 16:00,2020,1,1,4:00:00 PM,-0.1,,-6,,65,,24,,30,,16.1,,99.83,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 17:00,2020,1,1,5:00:00 PM,-0.3,,-6.7,,62,,25,,32,,16.1,,99.94,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 18:00,2020,1,1,6:00:00 PM,-0.7,,-6.6,,65,,24,,21,,16.1,,99.95,,,,-6,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 19:00,2020,1,1,7:00:00 PM,-0.5,,-4.9,,72,,23,,28,,16.1,,99.93,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 20:00,2020,1,1,8:00:00 PM,-0.4,,-5,,71,,24,,28,,16.1,,99.93,,,,-7,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 21:00,2020,1,1,9:00:00 PM,0.1,,-3.2,,78,,23,,26,,16.1,,99.9,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 22:00,2020,1,1,10:00:00 PM,-0.3,,-3,,82,,24,,15,,16.1,,99.86,,,,-5,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-01 23:00,2020,1,1,11:00:00 PM,0.7,,-1.5,,85,,21,,21,,16.1,,99.85,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 0:00,2020,1,2,12:00:00 AM,0.5,,-1.7,,85,,25,,9,,16.1,,99.78,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 1:00,2020,1,2,1:00:00 AM,1.7,,-1.2,,81,,23,,28,,16.1,,99.74,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 2:00,2020,1,2,2:00:00 AM,2.3,,-0.5,,82,,23,,22,,16.1,,99.66,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 3:00,2020,1,2,3:00:00 AM,2.6,,-0.2,,82,,25,,24,,16.1,,99.73,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 4:00,2020,1,2,4:00:00 AM,3.2,,0.1,,80,,22,,22,,16.1,,99.69,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 5:00,2020,1,2,5:00:00 AM,3.2,,1.1,,86,,20,,15,,16.1,,99.7,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 6:00,2020,1,2,6:00:00 AM,3.3,,0.7,,83,,20,,21,,16.1,,99.65,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 7:00,2020,1,2,7:00:00 AM,3.4,,0.6,,82,,22,,21,,16.1,,99.67,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 8:00,2020,1,2,8:00:00 AM,3.6,,0.5,,80,,21,,21,,16.1,,99.65,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 9:00,2020,1,2,9:00:00 AM,3.8,,0.4,,78,,22,,22,,16.1,,99.67,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 10:00,2020,1,2,10:00:00 AM,4.3,,0.3,,75,,21,,21,,16.1,,99.66,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 11:00,2020,1,2,11:00:00 AM,4.1,,0.3,,76,,23,,24,,16.1,,99.64,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 12:00,2020,1,2,12:00:00 PM,4.6,,0.4,,74,,21,,28,,16.1,,99.55,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 13:00,2020,1,2,1:00:00 PM,4.5,,0.5,,75,,21,,32,,16.1,,99.48,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 14:00,2020,1,2,2:00:00 PM,4.7,,0.7,,75,,21,,32,,16.1,,99.4,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 15:00,2020,1,2,3:00:00 PM,4.7,,0.7,,75,,21,,30,,16.1,,99.42,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 16:00,2020,1,2,4:00:00 PM,4.6,,0.7,,76,,20,,26,,16.1,,99.44,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 17:00,2020,1,2,5:00:00 PM,4.8,,0.9,,76,,21,,26,,16.1,,99.48,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 18:00,2020,1,2,6:00:00 PM,4.6,,1.3,,79,,22,,17,,16.1,,99.49,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 19:00,2020,1,2,7:00:00 PM,4.1,,1.6,,84,,25,,11,,16.1,,99.61,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 20:00,2020,1,2,8:00:00 PM,4.3,,1.7,,83,,25,,5,,16.1,,99.58,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 21:00,2020,1,2,9:00:00 PM,4.2,,2.1,,86,,21,,18,,16.1,,99.56,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 22:00,2020,1,2,10:00:00 PM,3.8,,2.2,,89,,21,,15,,16.1,,99.56,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-02 23:00,2020,1,2,11:00:00 PM,3.2,,2.2,,93,,26,,13,,16.1,,99.54,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 0:00,2020,1,3,12:00:00 AM,3,,2,,93,,25,,15,,16.1,,99.53,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 1:00,2020,1,3,1:00:00 AM,4.1,,2.3,,88,,25,,17,,16.1,,99.58,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 2:00,2020,1,3,2:00:00 AM,3.9,,2.4,,90,,24,,15,,16.1,,99.65,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 3:00,2020,1,3,3:00:00 AM,3.6,,2.4,,92,,24,,11,,16.1,,99.58,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 4:00,2020,1,3,4:00:00 AM,3.6,,2.6,,93,,27,,9,,16.1,,99.6,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 5:00,2020,1,3,5:00:00 AM,3.4,,2.7,,95,,26,,8,,16.1,,99.58,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 6:00,2020,1,3,6:00:00 AM,4.2,,3.2,,93,,27,,13,,16.1,,99.62,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 7:00,2020,1,3,7:00:00 AM,3.9,,3.2,,95,,22,,11,,16.1,,99.64,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 8:00,2020,1,3,8:00:00 AM,5,,3.8,,92,,27,,9,,16.1,,99.69,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 9:00,2020,1,3,9:00:00 AM,5.4,,3.4,,87,,27,,9,,16.1,,99.8,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 10:00,2020,1,3,10:00:00 AM,5.8,,3.8,,87,,26,,11,,16.1,,99.85,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 11:00,2020,1,3,11:00:00 AM,5.1,,3.6,,90,,23,,13,,16.1,,99.87,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 12:00,2020,1,3,12:00:00 PM,7.1,,3.4,,77,,27,,15,,16.1,,99.79,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 13:00,2020,1,3,1:00:00 PM,6.9,,2.9,,75,,27,,13,,16.1,,99.75,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 14:00,2020,1,3,2:00:00 PM,7.1,,2.4,,72,,28,,18,,16.1,,99.77,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 15:00,2020,1,3,3:00:00 PM,6.8,,1.5,,69,,28,,24,,16.1,,99.86,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 16:00,2020,1,3,4:00:00 PM,6.4,,1.3,,70,,26,,17,,16.1,,99.87,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 17:00,2020,1,3,5:00:00 PM,6.3,,0.8,,68,,29,,17,,16.1,,99.9,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 18:00,2020,1,3,6:00:00 PM,6.1,,0.8,,69,,27,,15,,16.1,,100,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 19:00,2020,1,3,7:00:00 PM,6,,-0.4,,64,,29,,11,,16.1,,100.07,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 20:00,2020,1,3,8:00:00 PM,5.4,,0.2,,69,,32,,15,,16.1,,100.1,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 21:00,2020,1,3,9:00:00 PM,5.1,,0.3,,71,,33,,8,,16.1,,100.1,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 22:00,2020,1,3,10:00:00 PM,4.6,,-0.6,,69,,36,,17,,16.1,,100.04,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-03 23:00,2020,1,3,11:00:00 PM,4.5,,-1,,68,,1,,9,,16.1,,100.07,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 0:00,2020,1,4,12:00:00 AM,4.1,,-1.3,,68,,35,,13,,16.1,,99.98,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 1:00,2020,1,4,1:00:00 AM,3.9,,-1.3,,69,,35,,13,,16.1,,99.96,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 2:00,2020,1,4,2:00:00 AM,3.3,,-1.2,,72,,2,,15,,16.1,,99.93,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 3:00,2020,1,4,3:00:00 AM,3.3,,-1.9,,69,,35,,15,,16.1,,99.97,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 4:00,2020,1,4,4:00:00 AM,2.6,,-1.6,,74,,5,,13,,16.1,,99.94,,,,,,Rain
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 5:00,2020,1,4,5:00:00 AM,0.9,,-0.3,,92,,9,,8,,8.1,,99.94,,,,,,Snow
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 6:00,2020,1,4,6:00:00 AM,0.3,,-0.1,,97,,10,,5,,2.8,,99.92,,,,,,Snow
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 7:00,2020,1,4,7:00:00 AM,0.4,,0.1,,98,,9,,8,,4.8,,99.91,,,,,,Snow
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 8:00,2020,1,4,8:00:00 AM,0.5,,-0.1,,96,,27,,5,,6.4,,99.95,,,,,,Snow
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 9:00,2020,1,4,9:00:00 AM,1.1,,-0.7,,88,,30,,11,,16.1,,99.95,,,,,,"Rain,Snow"
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 10:00,2020,1,4,10:00:00 AM,1.4,,-0.8,,85,,31,,9,,16.1,,100.02,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 11:00,2020,1,4,11:00:00 AM,2,,-1.1,,80,,30,,9,,16.1,,99.97,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 12:00,2020,1,4,12:00:00 PM,2.3,,-0.1,,84,,25,,13,,16.1,,99.87,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 13:00,2020,1,4,1:00:00 PM,2.5,,-0.9,,78,,27,,17,,16.1,,99.8,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 14:00,2020,1,4,2:00:00 PM,2.7,,-1.4,,74,,29,,11,,16.1,,99.74,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 15:00,2020,1,4,3:00:00 PM,3,,-2.8,,66,,29,,30,,16.1,,99.72,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 16:00,2020,1,4,4:00:00 PM,2.9,,-3.3,,64,,28,,18,,16.1,,99.77,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 17:00,2020,1,4,5:00:00 PM,2.4,,-3.5,,65,,29,,21,,16.1,,99.84,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 18:00,2020,1,4,6:00:00 PM,2.4,,-2.9,,68,,28,,24,,16.1,,99.92,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 19:00,2020,1,4,7:00:00 PM,1.9,,-2.5,,73,,28,,21,,16.1,,99.98,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 20:00,2020,1,4,8:00:00 PM,0.9,,-1.3,,85,,30,,15,,11.3,,100.04,,,,,,Rain
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 21:00,2020,1,4,9:00:00 PM,0.6,,-1.3,,87,,30,,13,,4.8,,100.06,,,,,,Snow
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 22:00,2020,1,4,10:00:00 PM,1,,-3,,75,,31,,15,,16.1,,100.06,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-04 23:00,2020,1,4,11:00:00 PM,1,,-4.9,,65,,30,,22,,16.1,,100.08,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 0:00,2020,1,5,12:00:00 AM,0.9,,-4.7,,66,,30,,18,,16.1,,100.1,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 1:00,2020,1,5,1:00:00 AM,0.4,,-5.4,,65,,29,,21,,16.1,,100.16,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 2:00,2020,1,5,2:00:00 AM,0.6,,-6.3,,60,,29,,22,,16.1,,100.21,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 3:00,2020,1,5,3:00:00 AM,0.4,,-5.4,,65,,28,,24,,16.1,,100.32,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 4:00,2020,1,5,4:00:00 AM,0.3,,-4.6,,70,,29,,21,,16.1,,100.38,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 5:00,2020,1,5,5:00:00 AM,0.3,,-4.4,,71,,29,,18,,16.1,,100.44,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 6:00,2020,1,5,6:00:00 AM,0,,-5.2,,68,,29,,24,,16.1,,100.52,,,,-6,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 7:00,2020,1,5,7:00:00 AM,-0.2,,-5.3,,69,,28,,15,,16.1,,100.6,,,,-5,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 8:00,2020,1,5,8:00:00 AM,-0.7,,-6.9,,63,,27,,17,,16.1,,100.69,,,,-6,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 9:00,2020,1,5,9:00:00 AM,-0.3,,-6.9,,61,,28,,17,,16.1,,100.78,,,,-5,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 10:00,2020,1,5,10:00:00 AM,0.1,,-6.4,,62,,29,,18,,16.1,,100.84,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 11:00,2020,1,5,11:00:00 AM,0.8,,-5.4,,63,,27,,18,,16.1,,100.8,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 12:00,2020,1,5,12:00:00 PM,1,,-4.1,,69,,27,,17,,16.1,,100.69,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 13:00,2020,1,5,1:00:00 PM,1.1,,-3.7,,70,,26,,17,,16.1,,100.62,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 14:00,2020,1,5,2:00:00 PM,1.1,,-3.2,,73,,26,,13,,16.1,,100.58,,,,,,Rain
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 15:00,2020,1,5,3:00:00 PM,1.2,,-2.9,,74,,23,,8,,16.1,,100.51,,,,,,NA
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 16:00,2020,1,5,4:00:00 PM,1.2,,-2.8,,75,,24,,17,,16.1,,100.43,,,,,,Rain
en_climate_hourly_ON_6158359_01-2020_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2020-01-05 17:00,2020,1,5,5:00:00 PM,1.6,,-4.2,,65,,24,,13,,16.1,,100.38,,,,,,NA
