Source.Name,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 0:00,2018,1,1,12:00:00 AM,-16.2,,-20.5,,70,,31,,8,,16.1,,102.13,,,,-22,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 1:00,2018,1,1,1:00:00 AM,-16.8,,-21.1,,70,,,M,4,,16.1,,102.1,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 2:00,2018,1,1,2:00:00 AM,-17.3,,-20.8,,75,,29,,15,,16.1,,102.15,,,,-26,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 3:00,2018,1,1,3:00:00 AM,-17.9,,-21.6,,73,,31,,9,,16.1,,102.13,,,,-24,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 4:00,2018,1,1,4:00:00 AM,-17.2,,-21.1,,72,,31,,5,,16.1,,102.09,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 5:00,2018,1,1,5:00:00 AM,-16.1,,-20.1,,72,,31,,5,,16.1,,102.03,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 6:00,2018,1,1,6:00:00 AM,-15.7,,-19.5,,73,,,,0,,16.1,,101.99,,,,,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 7:00,2018,1,1,7:00:00 AM,-14.4,,-17.6,,77,,7,,5,,16.1,,101.91,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 8:00,2018,1,1,8:00:00 AM,-13.7,,-16.8,,78,,27,,17,,16.1,,101.87,,,,-22,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 9:00,2018,1,1,9:00:00 AM,-12.7,,-16.3,,75,,28,,18,,16.1,,101.81,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 10:00,2018,1,1,10:00:00 AM,-11.3,,-16.1,,68,,27,,32,,16.1,,101.8,,,,-22,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 11:00,2018,1,1,11:00:00 AM,-9.8,,-14.5,,69,,25,,37,,16.1,,101.78,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 12:00,2018,1,1,12:00:00 PM,-9.1,,-14.5,,65,,26,,35,,16.1,,101.7,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 13:00,2018,1,1,1:00:00 PM,-8.8,,-14.1,,66,,25,,41,,16.1,,101.61,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 14:00,2018,1,1,2:00:00 PM,-8,,-13.9,,63,,26,,43,,16.1,,101.55,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 15:00,2018,1,1,3:00:00 PM,-8.9,,-12.7,,74,,28,,22,,4.8,,101.62,,,,-17,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 16:00,2018,1,1,4:00:00 PM,-9.1,,-17.7,,50,,31,,21,,16.1,,101.69,,,,-17,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 17:00,2018,1,1,5:00:00 PM,-10.1,,-17.8,,54,,31,,22,,16.1,,101.74,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 18:00,2018,1,1,6:00:00 PM,-10.9,,-17.9,,57,,29,,26,,16.1,,101.82,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 19:00,2018,1,1,7:00:00 PM,-11.8,,-18.3,,59,,28,,24,,16.1,,101.89,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 20:00,2018,1,1,8:00:00 PM,-12.1,,-18.6,,59,,28,,32,,16.1,,101.91,,,,-23,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 21:00,2018,1,1,9:00:00 PM,-12.2,,-17.9,,63,,27,,24,,16.1,,101.95,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 22:00,2018,1,1,10:00:00 PM,-12.5,,-17.8,,65,,28,,18,,16.1,,101.98,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-01 23:00,2018,1,1,11:00:00 PM,-12,,-17.9,,62,,31,,9,,16.1,,101.98,,,,-17,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 0:00,2018,1,2,12:00:00 AM,-13.3,,-17.2,,73,,8,,11,,16.1,,101.96,,,,-20,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 1:00,2018,1,2,1:00:00 AM,-12.1,,-15.7,,75,,,M,13,,16.1,,101.91,,,,-19,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 2:00,2018,1,2,2:00:00 AM,-9.2,,-12.4,,78,,25,,28,,16.1,,101.86,,,,-18,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 3:00,2018,1,2,3:00:00 AM,-9.2,,-12,,80,,25,,24,,6.4,,101.87,,,,-18,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 4:00,2018,1,2,4:00:00 AM,-9.4,,-12.3,,80,,24,,15,,16.1,,101.83,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 5:00,2018,1,2,5:00:00 AM,-8.3,,-11.2,,80,,26,,35,,3.2,,101.77,,,,-18,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 6:00,2018,1,2,6:00:00 AM,-8.3,,-12.2,,74,,27,,39,,16.1,,101.74,,,,-18,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 7:00,2018,1,2,7:00:00 AM,-8.4,,-11.7,,77,,25,,41,,16.1,,101.72,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 8:00,2018,1,2,8:00:00 AM,-9.6,,-12.9,,77,,25,,39,,16.1,,101.68,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 9:00,2018,1,2,9:00:00 AM,-9.9,,-13.1,,78,,24,,41,,16.1,,101.64,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 10:00,2018,1,2,10:00:00 AM,-10,,-12.8,,80,,24,,45,,4,,101.58,,,,-21,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 11:00,2018,1,2,11:00:00 AM,-9.3,,-12.6,,77,,23,,43,,11.3,,101.54,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 12:00,2018,1,2,12:00:00 PM,-8.5,,-12.1,,76,,25,,37,,16.1,,101.43,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 13:00,2018,1,2,1:00:00 PM,-7.6,,-11.5,,74,,24,,43,,16.1,,101.31,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 14:00,2018,1,2,2:00:00 PM,-7.2,,-12,,69,,25,,50,,14.5,,101.26,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 15:00,2018,1,2,3:00:00 PM,-6.8,,-11.6,,69,,25,,45,,16.1,,101.24,,,,-17,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 16:00,2018,1,2,4:00:00 PM,-6.6,,-11.8,,67,,27,,32,,16.1,,101.26,,,,-15,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 17:00,2018,1,2,5:00:00 PM,-8,,-11.9,,74,,24,,52,,6.4,,101.27,,,,-19,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 18:00,2018,1,2,6:00:00 PM,-8.6,,-12.6,,73,,26,,34,,16.1,,101.32,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 19:00,2018,1,2,7:00:00 PM,-8.5,,-12.4,,74,,25,,37,,16.1,,101.31,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 20:00,2018,1,2,8:00:00 PM,-8.5,,-12.9,,71,,25,,34,,16.1,,101.24,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 21:00,2018,1,2,9:00:00 PM,-9,,-13.7,,69,,25,,41,,16.1,,101.15,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 22:00,2018,1,2,10:00:00 PM,-9.2,,-14.3,,67,,24,,32,,16.1,,101.12,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-02 23:00,2018,1,2,11:00:00 PM,-9.6,,-14.7,,67,,25,,34,,16.1,,101.12,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 0:00,2018,1,3,12:00:00 AM,-9.8,,-15.6,,63,,25,,39,,16.1,,101.13,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 1:00,2018,1,3,1:00:00 AM,-10.1,,-16.3,,61,,26,,32,,16.1,,101.09,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 2:00,2018,1,3,2:00:00 AM,-10.1,,-16.3,,61,,25,,37,,16.1,,101.06,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 3:00,2018,1,3,3:00:00 AM,-9.8,,-15.4,,64,,25,,30,,16.1,,101.03,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 4:00,2018,1,3,4:00:00 AM,-9,,-13.7,,69,,24,,39,,16.1,,100.98,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 5:00,2018,1,3,5:00:00 AM,-8.1,,-12.5,,71,,24,,43,,16.1,,100.94,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 6:00,2018,1,3,6:00:00 AM,-8.5,,-14.8,,61,,25,,39,,16.1,,100.95,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 7:00,2018,1,3,7:00:00 AM,-7.8,,-15.5,,54,,23,,52,,16.1,,100.92,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 8:00,2018,1,3,8:00:00 AM,-8.4,,-17.8,,47,,25,,35,,16.1,,100.94,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 9:00,2018,1,3,9:00:00 AM,-7.7,,-13.8,,62,,24,,37,,16.1,,100.89,,,,-17,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 10:00,2018,1,3,10:00:00 AM,-6.5,,-10.4,,74,,22,,35,,16.1,,100.85,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 11:00,2018,1,3,11:00:00 AM,-6.1,,-10.6,,71,,23,,43,,16.1,,100.79,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 12:00,2018,1,3,12:00:00 PM,-6,,-11.6,,65,,23,,37,,16.1,,100.69,,,,-15,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 13:00,2018,1,3,1:00:00 PM,-5.7,,-10.6,,69,,24,,24,,16.1,,100.58,,,,-13,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 14:00,2018,1,3,2:00:00 PM,-5.2,,-9.5,,72,,23,,39,,16.1,,100.49,,,,-14,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 15:00,2018,1,3,3:00:00 PM,-5.2,,-10,,69,,22,,39,,16.1,,100.46,,,,-14,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 16:00,2018,1,3,4:00:00 PM,-5.1,,-9.2,,73,,23,,35,,16.1,,100.45,,,,-14,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 17:00,2018,1,3,5:00:00 PM,-5,,-9.4,,71,,22,,37,,16.1,,100.46,,,,-14,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 18:00,2018,1,3,6:00:00 PM,-5.6,,-9,,77,,24,,30,,9.7,,100.53,,,,-14,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 19:00,2018,1,3,7:00:00 PM,-6.3,,-10.4,,73,,25,,37,,4.8,,100.58,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 20:00,2018,1,3,8:00:00 PM,-6.8,,-10.7,,74,,25,,28,,16.1,,100.56,,,,-15,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 21:00,2018,1,3,9:00:00 PM,-7.7,,-11.6,,74,,27,,22,,16.1,,100.55,,,,-15,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 22:00,2018,1,3,10:00:00 PM,-7.9,,-12.3,,71,,27,,17,,16.1,,100.51,,,,-15,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-03 23:00,2018,1,3,11:00:00 PM,-8,,-12.6,,70,,27,,21,,16.1,,100.46,,,,-16,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 0:00,2018,1,4,12:00:00 AM,-7.6,,-12,,71,,23,,21,,16.1,,100.53,,,,-15,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 1:00,2018,1,4,1:00:00 AM,-7.6,,-11.8,,72,,25,,24,,16.1,,100.44,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 2:00,2018,1,4,2:00:00 AM,-8.1,,-12,,74,,25,,24,,16.1,,100.46,,,,-16,,Snow
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 3:00,2018,1,4,3:00:00 AM,-8,,-11.4,,77,,27,,21,,16.1,,100.43,,,,-16,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 4:00,2018,1,4,4:00:00 AM,-7.6,,-11.5,,74,,26,,15,,16.1,,100.37,,,,-14,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 5:00,2018,1,4,5:00:00 AM,-7.7,,-11.6,,74,,28,,13,,16.1,,100.36,,,,-13,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 6:00,2018,1,4,6:00:00 AM,-7.6,,-12.2,,70,,29,,17,,16.1,,100.42,,,,-14,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 7:00,2018,1,4,7:00:00 AM,-9.1,,-14.4,,66,,31,,24,,16.1,,100.39,,,,-17,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 8:00,2018,1,4,8:00:00 AM,-10.2,,-15,,68,,30,,24,,16.1,,100.4,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 9:00,2018,1,4,9:00:00 AM,-11.3,,-16.1,,68,,31,,22,,16.1,,100.34,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 10:00,2018,1,4,10:00:00 AM,-10.8,,-16,,66,,33,,18,,16.1,,100.29,,,,-18,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 11:00,2018,1,4,11:00:00 AM,-10.4,,-16.6,,61,,32,,22,,16.1,,100.36,,,,-19,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 12:00,2018,1,4,12:00:00 PM,-10.6,,-17.6,,57,,32,,28,,16.1,,100.41,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 13:00,2018,1,4,1:00:00 PM,-10.9,,-17.9,,57,,32,,32,,16.1,,100.31,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 14:00,2018,1,4,2:00:00 PM,-10.8,,-17.6,,58,,32,,26,,16.1,,100.27,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 15:00,2018,1,4,3:00:00 PM,-10.9,,-17.3,,60,,31,,32,,16.1,,100.25,,,,-21,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 16:00,2018,1,4,4:00:00 PM,-11.5,,-18.6,,56,,32,,22,,16.1,,100.26,,,,-20,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 17:00,2018,1,4,5:00:00 PM,-12.9,,-19.8,,57,,31,,39,,16.1,,100.27,,,,-25,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 18:00,2018,1,4,6:00:00 PM,-13.7,,-19.5,,62,,32,,30,,16.1,,100.33,,,,-24,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 19:00,2018,1,4,7:00:00 PM,-15.2,,-20.2,,66,,33,,24,,16.1,,100.37,,,,-25,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 20:00,2018,1,4,8:00:00 PM,-16.2,,-21.7,,63,,32,,30,,16.1,,100.39,,,,-28,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 21:00,2018,1,4,9:00:00 PM,-17,,-23.1,,60,,32,,32,,16.1,,100.42,,,,-29,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 22:00,2018,1,4,10:00:00 PM,-17.7,,-24.1,,58,,32,,24,,16.1,,100.45,,,,-28,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-04 23:00,2018,1,4,11:00:00 PM,-18.4,,-24.8,,58,,33,,24,,16.1,,100.49,,,,-29,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 0:00,2018,1,5,12:00:00 AM,-18.7,,-24.9,,59,,33,,32,,16.1,,100.47,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 1:00,2018,1,5,1:00:00 AM,-19.3,,-25.2,,60,,32,,22,,16.1,,100.49,,,,-30,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 2:00,2018,1,5,2:00:00 AM,-19.7,,-24.9,,64,,32,,26,,16.1,,100.56,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 3:00,2018,1,5,3:00:00 AM,-19.8,,-25.5,,61,,33,,18,,16.1,,100.64,,,,-30,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 4:00,2018,1,5,4:00:00 AM,-20.3,,-26,,61,,31,,21,,16.1,,100.67,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 5:00,2018,1,5,5:00:00 AM,-20.6,,-25.8,,64,,31,,18,,16.1,,100.71,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 6:00,2018,1,5,6:00:00 AM,-20.3,,-25.5,,64,,30,,18,,16.1,,100.74,,,,-30,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 7:00,2018,1,5,7:00:00 AM,-20.4,,-25.6,,64,,30,,22,,16.1,,100.82,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 8:00,2018,1,5,8:00:00 AM,-20.3,,-25.3,,65,,31,,17,,16.1,,100.88,,,,-30,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 9:00,2018,1,5,9:00:00 AM,-20,,-25.4,,63,,30,,22,,16.1,,100.94,,,,-31,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 10:00,2018,1,5,10:00:00 AM,-19,,-25,,60,,32,,17,,16.1,,100.98,,,,-28,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 11:00,2018,1,5,11:00:00 AM,-18,,-24.4,,58,,31,,30,,16.1,,101,,,,-30,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 12:00,2018,1,5,12:00:00 PM,-17.2,,-24,,56,,31,,24,,16.1,,101,,,,-28,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 13:00,2018,1,5,1:00:00 PM,-16.3,,-23.4,,55,,31,,34,,16.1,,100.98,,,,-28,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 14:00,2018,1,5,2:00:00 PM,-15.5,,-22.9,,54,,31,,26,,16.1,,100.99,,,,-26,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 15:00,2018,1,5,3:00:00 PM,-15.4,,-21.1,,62,,32,,15,,11.3,,101.02,,,,-23,,NA
en_climate_hourly_ON_6158359_01-2018_P1H.csv,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-01-05 16:00,2018,1,5,4:00:00 PM,-15.2,,-20.2,,66,,31,,18,,12.9,,101.09,,,,-24,,Snow
